isocode,date,totalvaccinations,peoplevaccinated,peoplefullyvaccinated,totalboosters,dailyvaccinationsraw,dailyvaccinations,totalvaccinationsperhundred,peoplevaccinatedperhundred,peoplefullyvaccinatedperhundred,totalboostersperhundred,dailyvaccinationspermillion,dailypeoplevaccinated,dailypeoplevaccinatedperhundred
msr,2022,4209.740740740741,1949.2592592592594,1798.7407407407406,512.9444444444445,10435,4.4714285714285715,95.39444444444445,44.17148148148148,40.76,11.626666666666667,1013.4057142857143,1.5257142857142858,0.034614285714285715
mus,2021,1240866.2647058824,643613.6666666666,627202.0357142857,555673.6153846154,35153,5997.291176470589,95.48970588235294,49.52969696969697,48.26571428571429,16.012478386167146,4615.235294117647,2759.9676470588233,0.21230882352941177
mus,2022,2573510,1047049.5454545454,1008021.0454545454,602564.1111111111,10435,1572.5917808219178,198.04217391304348,80.57409090909091,77.57272727272726,46.36925925925926,1210.3643835616438,507.8986301369863,0.03889315068493151
mus,2023,2614633.4615384615,1123773,1088142,641224.7692307692,10435,14.535545023696683,201.2069230769231,86.48,83.74,49.34538461538462,11.170616113744076,0,0
mwi,2021,837810.1586538461,683357.5096153846,432107.9736842105,555673.6153846154,7130.0920245398775,6139.103806228373,4.105913461538462,3.348846153846154,2.117763157894737,16.012478386167146,300.85121107266434,5130.432525951557,0.02515916955017301
mwi,2022,2372643.3114754097,1809699.7540983607,1029231.9491525424,118552.2,2633,13270.690410958905,11.627540983606558,8.869016393442623,5.042881355932203,0.58,650.2712328767124,8534.5698630137,0.04176712328767123
mwi,2023,7644368.923076923,5021649.1,3939586.5,1024029.5,10435,7074.471910112359,37.465384615384615,24.609,19.306,5.017,346.65168539325845,3151.4868913857676,0.015404494382022472
mys,2021,24467356.202572346,13071145.090032155,10895318.466237942,1438539.1967213114,186610.45806451613,184919.31935483872,72.09340836012862,38.51479099678457,32.10347266881029,4.237786885245901,5448.706451612903,83987.91935483871,0.24746129032258066
mys,2022,69958594.7260274,27687097.82191781,26898459.545205478,15587307.717808219,39748.12328767123,41190.53698630137,206.1353424657534,81.58093150684931,79.2569589041096,45.928438356164385,1213.7068493150684,5744.32602739726,0.01688767123287671
mys,2023,72608080.57938719,28134048.23372781,27547405.29805014,17144780.16713092,808.2865168539325,814.4109589041096,213.94220055710306,82.89890532544379,81.17036211699165,50.51766016713092,23.986301369863014,40.94794520547945,1.6438356164383563e-5
mys,2024,72654072.7027027,28138144.585585587,27550957.06756757,17183221.04954955,46.711009174311926,47.713656387665196,214.07774774774776,82.91,81.18,50.631261261261265,1.4405286343612336,4.484581497797357,0
nam,2021,146506.36496350364,108235.4598540146,42626.9430894309,555673.6153846154,2153.293577981651,2230.559027777778,5.707737226277373,4.216350364963503,1.6600813008130082,16.012478386167146,868.9236111111111,1384.75,0.053913194444444444
nam,2022,888357.9230769231,521327.45454545453,450258.8787878788,78271.63636363637,10435,910.1068493150685,34.606923076923074,20.30787878787879,17.54060606060606,3.0481818181818183,354.41917808219176,562.4547945205479,0.021956164383561644
nam,2023,989425.3181818182,616560.1578947369,538334.6363636364,262054.9090909091,10435,99.51582278481013,38.54363636363637,24.018421052631577,20.970909090909092,10.209090909090909,38.68987341772152,81.52848101265823,0.0031265822784810127
ncl,2021,152948.4,83542.62222222223,72633.95348837209,555673.6153846154,10435,1073.120481927711,52.74911111111111,28.812444444444445,25.04953488372093,16.012478386167146,3700.9126506024095,548.6897590361446,0.18921084337349398
ncl,2022,433977.64285714284,188696.41025641025,180599.3076923077,93008.68965517242,10435,321.57260273972605,149.66761904761904,65.07717948717949,62.284615384615385,32.07689655172414,1108.9972602739726,24.394520547945206,0.00833972602739726
ncl,2023,479830.22222222225,192309.61111111112,184738.38888888888,102782.22222222222,10435,47.48837209302326,165.48222222222222,66.32277777777777,63.71277777777778,35.44722222222222,163.71317829457365,3.062015503875969,0.0010697674418604652
ner,2021,428199.8888888889,296522.1111111111,148137.5,555673.6153846154,10435,5519.953237410072,1.6333333333333333,1.1316666666666666,0.565,16.012478386167146,210.74100719424462,4128.125899280575,0.015651079136690647
ner,2022,3496072.285714286,2866574.272727273,2219665.1818181816,555673.6153846154,10435,15540.27397260274,13.33904761904762,10.938181818181818,8.468181818181819,16.012478386167146,592.9342465753425,13542.380821917808,0.05154794520547945
ner,2023,7317816.333333333,6196821.666666667,5432533.666666667,555673.6153846154,10435,781.872037914692,27.919999999999998,23.643333333333334,20.726666666666667,16.012478386167146,29.744075829383885,745.7725118483412,0.0028578199052132704
nga,2021,4275986.095744681,3132340.914893617,2148327.26,555673.6153846154,61964.1875,47088.35761589404,1.956595744680851,1.4331914893617022,0.9826,16.012478386167146,215.48013245033113,32543.738410596026,0.014880794701986754
nga,2022,44530567.51428571,29792892.057142857,19425742.6,2668656.3,186047,250880.8,20.376,13.632857142857143,8.888857142857143,1.222,1147.9835616438356,178218.64657534246,0.08163013698630137
nga,2023,123609984.5,87209237.75,74677095.5,14230339.125,10435,87981.6504854369,56.56125,39.905,34.17125,6.51125,402.6537216828479,61157.411003236244,0.02829126213592233
nic,2021,2255302.913043478,1457437.0869565217,1027142.1666666666,555673.6153846154,10435,25409.924590163933,32.45695652173913,20.975217391304348,14.781666666666666,16.012478386167146,3657.062295081967,15937.813114754099,0.22932459016393442
nic,2022,10963278.770491803,5836370.31147541,5126908.459016394,555673.6153846154,0,11952.51506849315,157.78147540983608,83.99524590163935,73.78557377049181,16.012478386167146,1720.2054794520548,3596.9424657534246,0.05175068493150685
nic,2023,13568585.3125,6241693.733333333,6025456.6,2892531,10435,15241.502242152466,195.27625,89.828,86.718,41.63,2193.6726457399104,1053.1300448430493,0.015103139013452914
niu,2021,1378.8,771,591,555673.6153846154,10435,15.590673575129534,70.636,39.5,30.275,16.012478386167146,7987.145077720207,7.61139896373057,0.3899067357512953
niu,2022,4484,1445.5,1430.5,1157,10435,6.227397260273973,229.715,74.05000000000001,73.285,59.27333333333333,3189.9068493150685,1.0383561643835617,0.053205479452054796
niu,2023,4923,1638,1635,1225,10435,0,252.2,83.91,83.76,62.76,0,0,0
nld,2021,13384868.596153846,7580930.711538462,6214006.64,1385150.375,10435,76471.47338935574,76.20615384615384,43.16211538461538,35.3788,7.88375,4353.848739495798,34715.619047619046,0.19765546218487395
nld,2022,35242283.057692304,12552784.75,11734581.365384616,8943040.98076923,10435,33517.356164383564,200.65,71.46807692307692,66.81038461538462,50.91653846153846,1908.2986301369863,460.7808219178082,0.0024273972602739725
nld,2023,39744226.87179487,12581217.17948718,11767676.051282052,9413263.384615384,10435,784.2058823529412,226.2828205128205,71.63153846153845,66.99692307692308,53.593333333333334,44.625,13.823529411764707,0
nor,2020,375.1818181818182,375.1818181818182,1541441.8421052631,555673.6153846154,133.72222222222223,38.3448275862069,0.005454545454545455,0.005454545454545455,39.972812499999996,16.012478386167146,6.9655172413793105,38.3448275862069,6.551724137931035e-4
nor,2021,4407654.808219178,2454974.797260274,1847236.4888888889,172285.4440433213,26813.813698630136,26659.745205479452,81.10786301369863,45.17545205479452,33.99194444444444,3.169638989169675,4905.8,11752.739726027397,0.21627397260273973
nor,2022,11429162.083601287,4337007.781350482,4034065.5530546624,3058088.7491961415,7639.616393442623,7593.167192429022,210.31414790996786,79.80781350482314,74.23311897106109,56.27340836012862,1397.2334384858045,176.98422712933754,0.0033091482649842273
npl,2021,7277735.1,4403896.832214765,3483837.096,555673.6153846154,83048.03703703704,70200.67256637168,23.8242,14.417114093959732,11.40456,16.012478386167146,2298.079646017699,40291.72972972973,0.1318888888888889
npl,2022,42918856.37984496,22404589.42105263,19436374.183206107,3868510.9603174604,77929.66666666667,100314.48219178081,140.49821705426356,73.34323308270676,63.62656488549618,12.664126984126984,3283.8630136986303,38613.57534246575,0.12638356164383563
npl,2023,61689075.1875,27778178.0625,24334499.25,9576397.875,10435,6941.535168195719,201.945,90.935625,79.66125,31.35,227.4434250764526,930.0244648318043,0.003018348623853211
nru,2021,7925.272727272727,5532.636363636364,5263.8,555673.6153846154,168,57.77902621722846,62.448181818181816,43.596363636363634,41.474000000000004,16.012478386167146,4552.985018726592,30.168539325842698,0.23783520599250937
nru,2022,21293.833333333332,9756.5,8229.666666666666,4961.5,10435,38.43287671232877,167.78833333333333,76.87833333333333,64.85000000000001,39.0925,3028.364383561644,12.706849315068494,0.10003835616438356
nru,2023,32157,13106,11346,7705,10435,55,253.38,103.27,89.4,60.71,4334,13,0.102
nzl,2021,3025442.6865203762,1708882.3605015674,1314396.6974522292,31991.98678414097,25903.117088607596,25425.44375,58.34664576802508,32.95617554858934,25.348503184713376,0.6165638766519824,4903.378125,12403.628125,0.239175
nzl,2022,11103072.139726028,4265228.032876712,4076979.101369863,2760865.005479452,10331.032876712328,10461.356164383562,214.1261095890411,82.25635616438356,78.6258904109589,53.244246575342466,2017.509589041096,905.668493150685,0.017501369863013698
nzl,2023,12032798.314049587,4301044.8595041325,4153911.7592592593,3557038.652892562,3081.0916666666667,2549.8246575342464,232.05661157024792,82.94677685950413,80.10944444444445,68.59851239669422,492.02465753424656,20.827868852459016,2.9508196721311476e-4
nzl,2024,13138917.92,1755701.5,1541441.8421052631,4674037.72,10435,2276.120535714286,253.3892,45.03286885245902,39.972812499999996,90.14,439.00892857142856,1084.4875428082191,0.027193150684931507
omn,2020,4159.75,4159.75,1541441.8421052631,555673.6153846154,1599.6666666666667,1636.3333333333333,0.09000000000000001,0.09000000000000001,39.972812499999996,16.012478386167146,357.6666666666667,1636.3333333333333,0.035666666666666666
omn,2021,1123222.1710526317,659216.6710526316,482179.9672131148,32412,1674.5,16820.745205479452,24.544473684210526,14.405,10.537868852459017,0.71,3675.61095890411,8554.649315068493,0.18687945205479453
omn,2022,6915085.647058823,3216670.5,3019851.8095238097,756095.8571428572,10435,3229.711409395973,151.1070588235294,70.289,65.9895238095238,16.52285714285714,705.738255033557,519.2080536912752,0.011023489932885907
pak,2021,64018737.83571429,46453109.16030534,31739427.595959596,555673.6153846154,862534.5857142857,462401.7259036145,27.146571428571427,19.698015267175574,13.458989898989898,16.012478386167146,1960.7259036144578,286651.3734939759,0.12155722891566265
pak,2022,259926286.61057693,132952343.92753623,116644749.25316456,25232079.751295336,463600.6129032258,449201.11780821916,110.21975961538462,56.37792270531401,49.46215189873418,10.699481865284975,1904.8109589041096,163034.85479452054,0.06909041095890411
pak,2023,337682014.5588235,164677860.5483871,139991033,51355058.14285714,10435,73903.20125786164,143.1920588235294,69.83193548387096,59.363142857142854,21.77657142857143,313.3836477987421,34283.48427672956,0.014449685534591195
pan,2021,1682843.3375,942191.7721518987,875526.4032258064,125670.84615384616,6443.028571428571,18010.626086956523,38.172125,21.371898734177215,19.858387096774194,2.8515384615384614,4085.365217391304,9061.539130434783,0.20555072463768115
pan,2022,8012445.755102041,3421519.875,3047459.6530612246,1538801.375,16303.5,6805.095890410959,181.74693877551022,77.61041666666667,69.12489795918367,34.905,1543.5945205479452,1090.5534246575342,0.024775342465753424
pan,2023,8768789.625,3526655.5,3169118.5,2025097.875,10435,1491.560606060606,198.9025,79.99625,71.88374999999999,45.935,338.40909090909093,104.4469696969697,0.0022272727272727275
pcn,2021,69.6,47,37.666666666666664,555673.6153846154,10435,0.21608040201005024,148.086,100,80.14333333333333,16.012478386167146,4597.542713567839,0,0
pcn,2022,117,47,47,23,10435,0,248.94,100,100,48.94,0,0,0
per,2021,17046594.411042944,9485968.797546012,7773834.163934426,1201852.9487179487,157199.3230769231,155440.8153846154,50.06395705521472,27.859539877300612,22.831016393442624,3.52974358974359,4565.129230769231,76389.4523076923,0.22432615384615384
per,2022,75618853.02465753,29044877.493150685,26964899.739726026,19609075.791780822,97751.63287671233,99428.37260273972,222.0846301369863,85.3017808219178,79.19309589041096,57.58953424657534,2920.1287671232876,14992.21095890411,0.04403013698630137
per,2023,89573580.33430232,30468252.020348836,28638381.91860465,30466946.395348836,13487.197674418605,13555.70058139535,263.06793604651165,89.48206395348838,84.10790697674419,89.47796511627907,398.1220930232558,956.546511627907,0.002930232558139535
phl,2021,29424138.513661202,6335956.808080808,13851183.910958905,921494.375,387333.3043478261,349716.1960784314,25.462841530054646,5.482929292929293,11.985958904109589,0.798125,3026.294117647059,196080.9183006536,0.1697124183006536
phl,2022,143497549.8923077,76324235.18518518,65215211.08955224,12443517.458333334,726428,171931.4082191781,124.17738461538461,66.04851851851852,56.43462686567164,10.768055555555556,1487.827397260274,50305.778082191784,0.04344109589041096
phl,2023,172203001.7,78902246.77777778,74443584.1,21788860,10435,179057.57692307694,149.017,68.27888888888889,64.419,18.856,1549.423076923077,39314.294871794875,0.03405128205128205
png,2021,136810.1923076923,91585.15384615384,90450.07692307692,555673.6153846154,10435,1839.6014492753623,1.3496153846153847,0.9034615384615384,0.8915384615384615,16.012478386167146,181.33333333333334,1034.3695652173913,0.010228260869565218
png,2022,612149.5,330202.23529411765,270054.9117647059,26956,10435,552.1890410958904,6.035882352941177,3.2570588235294116,2.6629411764705884,0.2653333333333333,54.49315068493151,228.33698630136988,0.002301369863013699
png,2023,723802.0909090909,375426.9090909091,314946.36363636365,33428.818181818184,10435,229.8181818181818,7.136363636363637,3.7027272727272726,3.1054545454545455,0.3290909090909091,22.65289256198347,106.48760330578513,0.0010991735537190083
pol,2020,23050,23050,1541441.8421052631,555673.6153846154,15200,12216.666666666666,0.06,0.06,39.972812499999996,16.012478386167146,306.3333333333333,12216.666666666666,0.030666666666666665
pol,2021,23734896.249169435,12981114.474916387,11673217.982517483,3346331.596491228,130135.87346938775,127549.36164383561,59.54976744186047,32.5690635451505,29.287552447552446,8.395438596491228,3200.1917808219177,59148.44109589041,0.1484027397260274
pol,2022,54920130.0504451,22656376.84477612,22381065.586309522,12666556.25222552,30158.469453376205,30717.12328767123,137.79249258160237,56.843641791044774,56.15306547619048,31.779881305637982,770.6794520547945,3433.219178082192,0.008608219178082192
pol,2023,57976892.921568625,22873673.86440678,22645506.725352112,15344004.556666667,809.6275167785235,825.78025477707,145.46160130718954,57.39020338983051,56.817429577464786,38.4976,20.719745222929937,95.80254777070064,1.8471337579617836e-4
prt,2021,9394962.490566038,5290850.150943397,4250248.962264151,348846.9811320755,10435,54640.63736263736,91.47150943396227,51.51301886792453,41.38169811320755,3.3966037735849057,5319.983516483517,25881.233516483517,0.25198626373626376
prt,2022,24902116.384615384,9753922,8834514.673076924,6522166.153846154,10435,22437.002739726027,242.45442307692306,94.96711538461538,86.015,63.50211538461539,2184.5260273972603,1087.4438356164383,0.010657534246575343
prt,2023,28224621.692307692,9792418.076923076,8908602.41025641,7055181.128205128,10435,871.6985294117648,274.8030769230769,95.34102564102564,86.7374358974359,68.69051282051282,84.86764705882354,76.28308823529412,5.955882352941177e-4
pry,2021,1483437.777251185,979813.2,496024.9113300493,126617.27272727272,21607.9,21797.16987179487,21.877109004739335,14.449857142857143,7.314926108374384,1.8672727272727272,3214.5897435897436,11116.88141025641,0.16394871794871796
pry,2022,8713001.829268293,3841130.580645161,3368220.617647059,1468716.725,33555,7371.953424657534,128.49658536585366,56.648387096774194,49.67411764705882,21.6605,1087.1780821917807,1394.5917808219178,0.020564383561643834
pry,2023,9575008.083333334,3985694,3541136.7,2050649.1666666667,10109,1824.75,141.20833333333334,58.781,52.224,30.240833333333335,269.0530303030303,126.0909090909091,0.0018863636363636363
pse,2021,1121623.2838709678,648275.275862069,415202.3461538461,2451.285714285714,13232.09677419355,12016.539855072464,21.364,12.348137931034483,7.90923076923077,0.045714285714285714,2288.8333333333335,6788.630434782609,0.12931884057971016
pse,2022,3701242.5789473685,2002575.1764705882,1751890.4444444445,329135.625,0,1253.8350515463917,70.49894736842106,38.144705882352945,33.37,6.268125,238.75257731958763,268.659793814433,0.005350515463917526
pyf,2021,153076.48936170212,82709.02127659574,71897.19565217392,555673.6153846154,427.5,992.566265060241,49.97702127659574,27.00340425531915,23.472608695652173,16.012478386167146,3240.5993975903616,512.8734939759037,0.16743975903614458
pyf,2022,412806.9090909091,185377.13636363635,177894.86363636365,91184,10435,462.43013698630136,134.7759090909091,60.52227272727273,58.07863636363636,29.770769230769233,1509.7123287671234,51.50958904109589,0.016934246575342465
pyf,2023,502652,190908,186503,112237,10435,25.545454545454547,164.11,62.33,60.89,36.64,83.41322314049587,0.5619834710743802,2.644628099173554e-4
qat,2020,0,1755701.5,1541441.8421052631,555673.6153846154,10435,1351,0,45.03286885245902,39.972812499999996,16.012478386167146,501,1084.4875428082191,0.027193150684931507
qat,2021,3399858.3320754715,1722645.4126984128,1405429.824,555673.6153846154,18029.465811965812,14162.723287671233,126.14822641509434,63.916666666666664,52.14712,16.012478386167146,5254.895890410959,7670.990536277603,0.28464353312302837
qat,2022,6542514.567901234,2753251.8571428573,2753223.0285714287,1508157.2575757576,11421.40909090909,6643.295890410959,242.75327160493828,102.15657142857143,102.15571428571428,55.95818181818182,2464.9205479452053,973.9068493150685,0.036147945205479454
qat,2023,7607464.2,2851743,2851742.7333333334,1903978.4666666666,10435,53.32283464566929,282.266,105.81066666666666,105.81066666666666,70.64533333333334,19.80314960629921,13.708661417322835,4.330708661417323e-4
rou,2020,4352.8,4352.8,1541441.8421052631,555673.6153846154,2331,1476.25,0.02,0.02,39.972812499999996,16.012478386167146,75.25,1476.25,0.00775
rou,2021,7728035.068681318,3187692.7360594794,3942565.485632184,555673.6153846154,43496.68595041322,43202.5698630137,39.30989010989011,16.214832713754646,20.054454022988505,16.012478386167146,2197.545205479452,15828.942465753425,0.08054246575342466
rou,2022,16618468.049382716,1755701.5,8046423.209876543,555673.6153846154,6188.746913580247,6496.617283950617,84.5324074074074,45.03286885245902,40.92962962962963,16.012478386167146,330.2283950617284,3321,0.017
rou,2023,3000000,8188137,1541441.8421052631,555673.6153846154,10435,3862.431818181818,81.82602459016394,41.65,39.972812499999996,16.012478386167146,868.9236111111111,3321,0.017
rus,2020,40250,40250,1541441.8421052631,555673.6153846154,10435,27598.1875,0.03,0.03,39.972812499999996,16.012478386167146,190.625,27598.1875,0.0189375
rus,2021,64196399.5734767,35040370.627240144,28380653.846153848,3269808.1707317075,490389.6867924528,395825.0410958904,44.36136200716846,24.21390681003584,19.611648351648352,2.259512195121951,2735.2876712328766,199509.62739726028,0.13781917808219177
rus,2022,165990467.24855492,80825286.16867469,73487543.5408805,13932785.706586827,212740,106579.4301369863,114.70289017341041,55.85222891566265,50.78138364779874,9.627724550898204,736.482191780822,39390.665753424655,0.02723013698630137
rus,2023,185806752.15384614,88441603.03846154,79484234,20096355.166666668,10435,13058.721189591079,128.39615384615385,61.115,54.925769230769234,13.886666666666667,90.06319702602231,5255.055762081784,0.0035390334572490707
rwa,2021,2042825.5254237289,1280768.7096774194,1303835.2424242424,555673.6153846154,32880.142857142855,39525.849529780564,14.828135593220338,9.296612903225807,9.464242424242425,16.012478386167146,2869.1504702194356,23859.73040752351,0.17311912225705328
rwa,2022,22326255.14814815,9087882.76,8485571.904761905,3936684.3157894737,10435,37014.23835616438,162.05888888888887,65.96679999999999,61.59238095238095,28.576315789473686,2686.709589041096,8148.605479452055,0.059202739726027395
rwa,2023,26714247.5,10728847.5,10148770.5,5879013,10435,7690.2774193548385,193.91,77.88,73.66999999999999,42.67,558.2129032258065,1971.774193548387,0.0146
sau,2021,26076055.587859426,22268364.77837838,15894904.086486487,640042.8596491228,167143.2195945946,139572.18105849583,71.6199680511182,61.16178378378378,43.65691891891892,1.7580701754385966,3833.476323119777,50392.49732620321,0.1383903743315508
sau,2022,56746472.25,25513889.535714287,23706549.32142857,7526038.607142857,162009.09433962265,44402.59178082192,155.85910714285714,70.07535714285714,65.11196428571428,20.671785714285715,1219.9205479452055,4806.789041095891,0.013164383561643836
sau,2023,68534631,27041364,25433941,555673.6153846154,10435,18006,188.24,74.27,69.86,16.012478386167146,495,2567,0.007
sdn,2021,786978.7391304348,561857.4090909091,266587.78571428574,555673.6153846154,15190.666666666666,11689.006756756757,1.6791304347826088,1.1981818181818182,0.5685714285714286,16.012478386167146,249.3581081081081,9978.297297297297,0.02131756756756757
sdn,2022,7326522.933333334,6000679,3798689.2,172928.9,10435,30575.178082191782,15.629333333333333,12.801538461538462,8.104,0.369,652.1424657534246,21703.668493150686,0.04658904109589041
sdn,2023,19083999.5,13044440,11052696.5,2908130.25,10435,82003.29347826086,40.7125,27.8275,23.58,6.205,1749.4239130434783,44137.010869565216,0.09415217391304348
sen,2021,508136.2708333333,413992.9894736842,338917.1111111111,555673.6153846154,5412.081967213115,6178.919871794872,2.934270833333333,2.3907368421052633,1.9559259259259258,16.012478386167146,356.84935897435895,4246.464743589743,0.0245224358974359
sen,2022,2390483.3333333335,1522084.1666666667,1087280.1739130435,161636.53333333333,10435,2470.3232876712327,13.804166666666667,8.789444444444445,6.278695652173913,0.934,142.6027397260274,1982.6383561643836,0.011443835616438356
sen,2023,3009488.6666666665,2589004.9166666665,1472247,799626.5454545454,10435,1133.142405063291,17.38,14.948333333333334,8.501666666666667,4.615454545454545,65.63924050632912,2039.3196202531647,0.01174367088607595
sgp,2020,593,560.5,41.5,555673.6153846154,52,52,0.01,0.01,0,16.012478386167146,9,43,0.001
sgp,2021,5653047.016438357,2884678.9616438355,2441446.7397260275,1002076.0275229358,32314.068493150684,31958.109589041094,100.28416438356165,51.17356164383562,43.310794520547944,17.776697247706423,5669.295890410959,13275.668493150684,0.2354986301369863
sgp,2022,14128786.77852349,5108400.158904109,5014189.471232877,3982090.5738255032,9839.98322147651,10257.506711409396,250.64244966442953,90.62241095890411,88.95109589041095,70.64197986577182,1819.6912751677853,850.5972602739726,0.015065753424657534
sgp,2023,3000000,5159124.733333333,5118154.933333334,555673.6153846154,10435,3862.431818181818,81.82602459016394,91.52266666666667,90.79566666666666,16.012478386167146,868.9236111111111,121.64516129032258,0.002032258064516129
shn,2021,4038.8333333333335,3263.3333333333335,1551,555673.6153846154,10435,84.81318681318682,74.78,60.42,28.72,16.012478386167146,15703.164835164835,49.1978021978022,0.9111208791208791
slb,2021,74463.85185185185,57962.92592592593,19370.652173913044,555673.6153846154,10435,854.2367491166078,10.28111111111111,8.002592592592592,2.6739130434782608,16.012478386167146,1179.4452296819788,647.6360424028269,0.08937809187279153
slb,2022,416474.4827586207,260940,148974.41379310345,10012.736842105263,10435,1152.595394736842,57.50344827586207,36.026896551724136,20.569655172413793,1.38,1591.3256578947369,490.01644736842104,0.06761842105263158
sle,2021,184863.1923076923,149721.03703703705,61371.5,555673.6153846154,3990.5,3116.4109589041095,2.148076923076923,1.7392592592592593,0.715,16.012478386167146,362.0239726027397,2522.6438356164385,0.029222602739726027
sle,2022,3448377.846153846,2559627.035714286,1878140.857142857,48242.333333333336,10435,14948.17808219178,40.07038461538462,29.743928571428572,21.824642857142855,0.56,1736.9917808219177,10188.219178082192,0.11836712328767124
sle,2023,7558585.307692308,5016221.461538462,4206933.076923077,718872.7692307692,10435,13228.118483412321,87.83153846153846,58.28846153846154,48.885384615384616,8.354615384615384,1537.218009478673,5796.658767772512,0.067260663507109
slv,2021,4521315.832258064,2549488.3486842103,2112058.927536232,473918.511627907,54675.74157303371,30306.92429022082,71.35451612903226,40.23532894736842,33.33231884057971,7.47906976744186,4782.955835962145,14150.135646687697,0.2233249211356467
slv,2022,10463446.064516129,4578470,4271743.612903226,1613232.4516129033,24523.75,6103.1563636363635,165.13290322580644,72.25677419354838,67.41645161290323,25.459032258064518,963.1636363636363,616.9672727272728,0.009712727272727272
smr,2021,30819.495238095238,12248.193548387097,10717.068181818182,555673.6153846154,380.0188679245283,183.23778501628664,91.47961904761905,36.355645161290326,31.810909090909092,16.012478386167146,5438.983713355049,81.05537459283387,0.24086970684039088
smr,2022,65099.1875,25423.6875,22680.875,17500.11111111111,10435,95.44366197183099,193.230625,75.46375,67.321875,51.94555555555556,2832.978873239437,14.105633802816902,0.041922535211267604
som,2021,411545.652173913,283300.5652173913,196477.675,555673.6153846154,6215.333333333333,5414.275193798449,2.3382608695652176,1.6102173913043478,1.1165,16.012478386167146,307.7015503875969,4245.767441860465,0.024096899224806203
som,2022,3931165.657142857,3276127.970588235,2353685.942857143,555673.6153846154,0,19506.07123287671,22.339714285714287,18.617058823529412,13.375142857142857,16.012478386167146,1108.4219178082192,17601.857534246574,0.10002739726027397
som,2023,9575337.333333334,8357454.666666667,7077278.666666667,28134,10435,9146.169902912621,54.413333333333334,47.49666666666667,40.22,0.16,520.0728155339806,6382.043689320389,0.0364368932038835
srb,2021,4352557.45177665,2181162.8274111673,2087864.9438202246,801830.0285714286,26309.82113821138,23078.03361344538,63.34197969543147,31.741878172588834,30.38432584269663,11.668857142857142,3358.5210084033615,9262.680672268907,0.13480672268907562
srb,2022,8452993.475,3341214.25,3258486.65,1853192.5,2381.3333333333335,1680.83908045977,123.0155,48.624249999999996,47.41975,26.96925,244.6551724137931,254.7471264367816,0.0036781609195402297
ssd,2021,86924.94736842105,67418.65789473684,45550.8275862069,555673.6153846154,2496.3333333333335,1035.0666666666666,0.7963157894736842,0.618421052631579,0.4168965517241379,16.012478386167146,94.78148148148148,876.9481481481481,0.008048148148148148
ssd,2022,1385224.8918918918,1335777.945945946,1292800.4594594594,555673.6153846154,10435,5587.961643835616,12.693243243243243,12.24,11.845675675675675,16.012478386167146,512.0082191780822,5545.627397260274,0.05085205479452055
ssd,2023,3432875.3571428573,3381958.214285714,3340033.3571428573,418271.3333333333,10435,7448.324817518248,31.457142857142856,30.989285714285714,30.605,3.831666666666667,682.485401459854,7476.485401459854,0.06866058394160585
stp,2021,60259.171428571426,46355.8,21678.73076923077,555673.6153846154,10435,544.4914089347079,26.499714285714287,20.385,9.533461538461538,16.012478386167146,2394.494845360825,306.5704467353952,0.13481099656357387
stp,2022,218045,121144.4705882353,94989.76470588235,25403.928571428572,10435,198.986301369863,95.888125,53.27529411764706,41.77294117647059,11.172857142857143,875.0876712328767,110.8082191780822,0.04868493150684931
stp,2023,263184,140256,111986,34559,10435,163.45023696682463,115.74000000000001,61.68,49.25,15.2,718.8056872037914,58.53080568720379,0.02566824644549763
sur,2021,282110.81516587676,175671.94285714286,119717.17647058824,555673.6153846154,2182.9294871794873,1570.6923076923076,45.64568720379147,28.424,19.37042780748663,16.012478386167146,2541.3429487179487,841.0288461538462,0.13612820512820512
sur,2022,499020,265179,233841,46021.307692307695,467.8333333333333,116.79020979020979,80.73958333333333,42.905833333333334,37.83541666666667,7.446153846153846,189,45.44755244755245,0.007314685314685315
svk,2021,2697818.2954545454,1509702.5227272727,1263596.9285714286,4521.068181818182,10435,14244.558011049723,47.804545454545455,26.751590909090908,22.390714285714285,0.07977272727272727,2524.058011049724,6974.168508287293,0.1236353591160221
svk,2022,5689132.129032258,2589500.870967742,2563406.8387096776,639125.2580645161,10435,2744.051886792453,100.80967741935484,45.88451612903226,45.42258064516129,11.324516129032258,486.2358490566038,261.1509433962264,0.004485849056603774
svn,2020,8883.6,8883.6,1541441.8421052631,555673.6153846154,1322.75,1415,0.416,0.416,39.972812499999996,16.012478386167146,667.25,1415,0.06675
svn,2021,1312285.2944444444,721229.3611111111,606915.9776536312,100259.01657458564,7722.132394366197,7508.767123287671,61.90488888888889,34.02280555555556,28.6304469273743,4.729116022099448,3542.131506849315,3401.654794520548,0.16048219178082193
svn,2022,2955558.9655172415,1263191.6358381503,1216348.2312138728,623436.6820809249,1411.3734939759036,1327.090909090909,139.42362068965517,59.5892485549133,57.379537572254335,29.409421965317918,626.0374331550802,88.84408602150538,0.004145161290322581
swe,2021,8264818.392156863,4401287.019607843,3464723.48,555673.6153846154,10435,48876.988950276245,78.34490196078431,41.72098039215686,32.8432,16.012478386167146,4633.17955801105,21038.118784530387,0.19942817679558011
